feature,logistic_coef,rf_importance,logistic_coef_norm,rf_importance_norm
eval_number_E_1435,0.0680141362858925,1.5353575430024092e-05,0.15520180403665834,0.0004400002025892009
eval_number_E_1417,0.03757645484929885,1.532720853378411e-05,0.08574590372505958,0.0004392445844766567
eval_number_E_620,0.05016860143563954,1.5254105752858202e-05,0.11447998716146851,0.00043714961717970156
eval_number_E_1445,0.04609191974437586,1.524386126101632e-05,0.10517738644464408,0.0004368560322420175
eval_number_E_10,0.09622675515882853,1.5051293743924464e-05,0.21958032275037118,0.0004313374644713583
eval_number_E_1779,0.07978522643125595,1.4947094230029047e-05,0.18206231459815864,0.0004283513321901423
eval_number_E_532,0.06571804736129892,1.4829781183838967e-05,0.1499623470239633,0.0004249893944887094
eval_number_E_1749,0.047336258737219764,1.461664720903625e-05,0.10801684993074571,0.0004188814366049417
eval_number_E_578,0.04666460148029298,1.4516489862639535e-05,0.10648419181492146,0.0004160111440853783
eval_number_E_1311,0.05705194797479245,1.4499602278594884e-05,0.13018713069109397,0.00041552718251989444
eval_number_E_56,0.086259871234316,1.4309841725603493e-05,0.19683683955437611,0.0004100890562580222
eval_number_E_789,0.09289980522668143,1.4291968704886743e-05,0.21198853875360857,0.0004095768542128313
eval_number_E_714,0.045975477443359995,1.4236897404419566e-05,0.10491167616482994,0.0004079986300739103
eval_number_E_1256,0.02955551658232286,1.4094449738952545e-05,0.06744288383712561,0.0004039163886475073
eval_number_E_729,0.0694677194212741,1.4069543744795695e-05,0.1585187427974506,0.0004032026368230775
eval_number_E_985,0.028411755566895913,1.3975044563279869e-05,0.06483292975000914,0.00040049449504848034
eval_number_E_2034,0.026344687767808406,1.3929732239591386e-05,0.06011607721017899,0.0003991959420375815
eval_number_E_77,0.01829221333946013,1.390030386637502e-05,0.0417410947949728,0.0003983525886287234
eval_number_E_990,0.029651634610271302,1.3840475571384415e-05,0.06766221605470078,0.00039663803933455996
eval_number_E_1289,0.018323626682635288,1.3806100981767175e-05,0.04181277706277539,0.00039565293808147136
eval_number_E_1083,0.08594685316509064,1.3726020366934444e-05,0.19612256202778014,0.00039335800118482086
eval_number_E_2048,0.02162588735751825,1.364895027783276e-05,0.049348222517626446,0.0003911493394321977
eval_number_E_1250,0.016295368420704674,1.3380246897109422e-05,0.037184484203468995,0.00038344888278654416
eval_number_E_1744,0.028421962007322398,1.3205693668579638e-05,0.06485621987840721,0.0003784465654914134
eval_number_E_7,0.06288528219165529,1.3177847951949602e-05,0.14349824575400283,0.00037764856759090495
eval_number_E_140,0.006053760674332443,1.3050120526237388e-05,0.013814107319002372,0.00037398817633899686
eval_number_E_1162,0.06810550739100979,1.2998115257550074e-05,0.1554103042268455,0.0003724978180271878
eval_number_E_183,0.08610948255486704,1.2985838932183256e-05,0.1964936668607017,0.0003721460051434026
eval_number_E_1120,0.049533758240564,1.2848392245671986e-05,0.11303133524090364,0.00036820708093738923
eval_number_E_1611,0.11395901469890629,1.2795111981910832e-05,0.26004365611827795,0.0003666801840295153
eval_number_E_1582,0.02448595768887229,1.278447064519157e-05,0.055874631575179114,0.0003663752263775576
eval_number_E_1880,0.08258926997018658,1.2710309198609184e-05,0.18846087583269477,0.000364249920016881
eval_number_E_330,0.05810343801234308,1.2691760304064643e-05,0.1325865311637907,0.00036371834889231783
eval_number_E_1415,0.07067333085035378,1.2472955906248568e-05,0.1612698336585308,0.0003574478889720691
eval_number_E_501,0.022217657356351627,1.237550860511891e-05,0.050698585492282955,0.00035465526047753787
eval_number_E_995,0.045866470364976555,1.2328297055361774e-05,0.10466293235741377,0.00035330227976289156
eval_number_E_856,0.06891811493030116,1.2214033984389916e-05,0.1572645975099607,0.0003500277477423065
eval_number_E_888,0.07041040904816645,1.213077509515314e-05,0.16066987105886593,0.00034764172838815035
eval_number_E_1675,0.06847888395329729,1.2078904298628387e-05,0.15626231410621005,0.0003461552237571363
eval_number_E_1252,0.029129328217866648,1.1981540726479989e-05,0.06647036243738307,0.00034336499475377797
eval_number_E_775,0.052421405432741014,1.1965942946839505e-05,0.11962067207763742,0.0003429179961876763
eval_number_E_1352,0.02884417746620218,1.190634384883197e-05,0.06581967548467799,0.0003412100151824071
eval_number_E_1084,0.04745650718024698,1.1725994840208705e-05,0.10829124546540303,0.00033604160338851177
eval_number_E_1931,0.04490307561574531,1.171044941609647e-05,0.10246455697186693,0.00033559610521840193
eval_number_E_446,0.055701535671169734,1.1651175675245293e-05,0.127105617976817,0.0003338974482442266
eval_number_E_1966,0.08138912726869446,1.1403675069594684e-05,0.18572226408895293,0.0003268046171884543
eval_number_E_1647,0.08812709159897973,1.1398500106914473e-05,0.20109765921562509,0.00032665631397152205
eval_number_E_1502,0.06180734798879816,1.1303064748387589e-05,0.14103850220579367,0.0003239213433923638
eval_number_E_218,0.05258048937445757,1.1261362127393782e-05,0.11998368653457162,0.00032272623663893014
eval_number_E_1574,0.025360812669403782,1.1241884047995971e-05,0.05787096761153199,0.000322168037089897
eval_number_E_1394,0.05707353656755092,1.1117708295779547e-05,0.13023639381087604,0.0003186094291043558
eval_number_E_531,0.030633161170021326,1.1000383032987516e-05,0.069901966511029,0.00031524714130158285
eval_number_E_387,0.0020439850052849365,1.0921302000520082e-05,0.004664179795074464,0.0003129808502695545
eval_number_E_1308,0.037241421689805584,1.0901560432917165e-05,0.08498138985184228,0.00031241509971950834
eval_number_E_1802,0.03865014544348036,1.0828713194440552e-05,0.08819596376101604,0.0003103274557154222
eval_number_E_1050,0.03260810214404449,1.0785883699558104e-05,0.07440859437947535,0.0003091000551981317
eval_number_E_159,0.048924620672493965,1.0722155136055517e-05,0.11164134112154021,0.00030727373265979817
eval_number_E_1103,0.06416745449000168,1.0551409249830816e-05,0.14642404125264336,0.00030238052554510704
eval_number_E_1852,0.02610318771132184,1.050443940842899e-05,0.059564997001145384,0.00030103447166817277
eval_number_E_769,0.007453139491360882,1.0452559842123158e-05,0.01700735696964224,0.000299547715714236
eval_number_E_421,0.026945112014909105,1.0447299179693552e-05,0.06148618835803914,0.00029939695652818647
eval_number_E_1560,0.08607621412614104,1.0419732072038789e-05,0.1964177514637313,0.00029860694295719934
eval_number_E_429,0.02979644319511469,1.0315970680335973e-05,0.06799265550207123,0.00029563336630866846
eval_number_E_649,0.05087431225384808,1.031350068965876e-05,0.11609035227224138,0.0002955625817280136
eval_number_E_169,0.04062925372807741,1.0228631761041912e-05,0.09271210103668809,0.00029313042213397416
eval_number_E_1890,0.07334574099520155,1.0170941879373375e-05,0.16736801998060383,0.0002914771551319529
eval_number_E_8,0.041693261159602334,1.0141136933869239e-05,0.09514006501445506,0.0002906230099773113
eval_number_E_916,0.058743382988093784,9.883774763167137e-06,0.13404682486366537,0.000283247567835914
eval_number_E_600,0.03873968959863417,9.868878462642548e-06,0.08840029502477559,0.0002828206721412583
eval_number_E_350,0.01894719483131081,9.858669141256997e-06,0.043235700397528,0.0002825280951126428
eval_number_E_238,0.05524629367189657,9.851380056528298e-06,0.12606679893979417,0.0002823192057388331
eval_number_E_1662,0.0023976518369182784,9.83323897094851e-06,0.005471213939663153,0.00028179932153552987
eval_number_E_1235,0.05151906381737129,9.808827945150636e-06,0.11756161414923759,0.00028109975443173517
eval_number_E_611,0.008297278995119646,9.676575919292704e-06,0.01893360320309098,0.00027730969794388096
eval_number_E_912,0.03890626753495196,9.507217686882957e-06,0.08878041006616275,0.0002724562579806579
eval_number_E_961,0.04153469584437619,9.434886428791976e-06,0.09477823401395107,0.0002703834008563605
eval_number_E_844,0.060442094121616684,9.39502858535994e-06,0.13792312245203298,0.00026924116143045
eval_number_E_1475,0.039673550847441445,9.299871111689908e-06,0.09053127776526917,0.0002665141544291482
eval_number_E_882,0.03228904098670317,9.235862911914328e-06,0.0736805270993257,0.00026467981812116676
eval_number_E_91,0.08003863296373981,9.057971014492728e-06,0.18264056425541889,0.00025958182181006525
eval_number_E_2003,0.07058982650564595,9.016223609596498e-06,0.16107928466899313,0.0002583854316470291
eval_number_E_763,0.05627180810139634,9.003058774541005e-06,0.12840692554016683,0.00025800815600085335
eval_number_E_1588,0.026024862062921362,8.968904972425281e-06,0.059386265305090356,0.00025702938203914
eval_number_E_419,0.042296454195225194,8.958603826883386e-06,0.09651649427494739,0.00025673417352917486
eval_number_E_845,0.0056730473080472636,8.702554885364452e-06,0.012945355549223816,0.0002493963656905674
eval_number_E_1119,0.04951140981395311,8.702313207797511e-06,0.11298033825238332,0.00024938943973518325
eval_number_E_1513,0.027475257346291942,8.69832260750757e-06,0.06269592969014064,0.00024927507777799425
eval_number_E_905,0.013473396508367463,8.652121153751676e-06,0.030745012122334027,0.0002479510442259946
eval_number_E_1076,0.053729064873787084,8.529516495201864e-06,0.12260462681702906,0.0002444374603805794
eval_number_E_143,0.028571778500430932,8.501727243786978e-06,0.06519808689715687,0.0002436410806507842
eval_number_E_1249,0.03426163554965731,8.472288896656317e-06,0.07818180068040165,0.0002427974414111546
eval_number_E_950,0.009478484452190787,8.438529183506337e-06,0.021629001952327347,0.000241829961185259
eval_number_E_1085,0.012146654222639585,8.420890514880814e-06,0.027717512142460037,0.00024132447516319163
eval_number_E_671,0.019266031702247083,8.380751203631498e-06,0.04396325587738751,0.00024017416947954269
eval_number_E_62,0.09422095445047148,8.364373814288185e-06,0.21500327589695706,0.00023970482898867247
eval_number_E_1115,0.034407117208612566,8.350710608356212e-06,0.07851377601901643,0.0002393132711130828
eval_number_E_1006,0.08053386064311865,8.34940086125904e-06,0.18377062681955128,0.0002392757365993324
eval_number_E_1124,0.01328470504668203,8.32170393003805e-06,0.03031443611477003,0.00023848200256624822
eval_number_E_1760,0.04959137454033442,8.266957771299389e-06,0.11316281016883181,0.00023691309628472593
eval_number_E_2054,0.09029638700410234,8.24011928954717e-06,0.2060477854503869,0.00023614396355326652
eval_number_E_447,0.005191398447776667,8.193125033112725e-06,0.011846278561581438,0.00023479720999440164
eval_number_E_184,0.08413626441446981,8.177258956592948e-06,0.191990970335082,0.00023434252262110447
eval_number_E_1377,0.045196965068846975,8.163099679541891e-06,0.10313518481189415,0.00023393674842216457
eval_number_E_474,0.06777647456916382,8.068222230580348e-06,0.1546594825546697,0.00023121776632223031
eval_number_E_1924,0.045105486765442224,7.984584609282374e-06,0.10292644000538877,0.00022882089332786423
eval_number_E_462,0.037364626265275716,7.983242965786063e-06,0.08526253100017885,0.00022878244473242994
eval_number_E_403,0.06421972829873104,7.907560079236797e-06,0.14654332512305177,0.00022661353719906848
eval_number_E_1542,0.06381960042080298,7.890284784934362e-06,0.14563027128026296,0.00022611846469771513
eval_number_E_699,0.050772261441283724,7.871290346951707e-06,0.11585748200323114,0.00022557412526365124
eval_number_E_2013,0.05519009137379811,7.861160466174075e-06,0.12593855062948375,0.00022528382483072104
eval_number_E_1374,0.03839841469462862,7.638440233968402e-06,0.08762153808296193,0.00021890114558197903
eval_number_E_987,0.010134963370885132,7.61956306353017e-06,0.023127024540824593,0.00021836016678163455
eval_number_E_1592,0.02476848137003681,7.6165309810169604e-06,0.05651932380232875,0.00021827327386694117
eval_number_E_956,0.07007874361077951,7.574324640605344e-06,0.15991304200787734,0.00021706373160648864
eval_number_E_1998,0.07627289888835853,7.56083385196196e-06,0.17404751648716077,0.0002166771148367837
eval_number_E_473,0.1038813044481502,7.40720449253526e-06,0.23704727776390797,0.0002122744302907977
eval_number_E_101,0.07222218383877806,7.3803231107061795e-06,0.1648041691822604,0.0002115040681360944
eval_number_E_1001,0.0672697183985532,7.2891923129261895e-06,0.15350311306767248,0.00020889245694050932
eval_number_E_1068,0.04792401505386557,7.154489151469294e-06,0.1093580540635738,0.00020503215621768629
eval_number_E_1278,0.01894631885151739,7.048192583193215e-06,0.04323370149477539,0.00020198592690196928
eval_number_E_374,0.016138166615185395,6.985306528786398e-06,0.03682576460271046,0.000200183748848711
eval_number_E_813,0.01925081626598333,6.984421578208223e-06,0.04392853569587388,0.0002001583880827153
eval_number_E_1635,0.002810029534282483,6.906588510858523e-06,0.006412220707820598,0.00019792786102678034
eval_number_E_732,0.0716274856696849,6.824792339947166e-06,0.16344712440097275,0.0001955837600103071
eval_number_E_1673,0.05384992651248401,6.800813051079521e-06,0.12288042160600855,0.00019489656555141406
eval_number_E_865,0.01275462850800103,6.741584067561303e-06,0.029104851761085265,0.0001931991912254179
eval_number_E_1547,0.040176105214792174,6.73735801041371e-06,0.09167805913600478,0.0001930780815848935
eval_number_E_198,0.05300566337937324,6.6923509110823655e-06,0.12095389326211174,0.0001917882756426881
eval_number_E_1659,0.05060027328079131,6.683660476118343e-06,0.11546502134374165,0.00019153922660768087
eval_number_E_1301,0.07091237514510153,6.668112909162817e-06,0.1618153100523436,0.00019109366702832565
eval_number_E_1606,0.0258704142484769,6.496944668129828e-06,0.05903383005059354,0.00018618835614001784
eval_number_E_2017,0.020533506241585654,6.466347332271527e-06,0.04685551248488164,0.00018531150279483443
eval_number_E_1909,0.01709230840857819,6.4307090326881785e-06,0.03900302562119744,0.00018429018635241517
eval_number_E_972,0.02331430182262527,6.413721137747185e-06,0.053201024085887366,0.00018380335009400304
eval_number_E_1481,0.09077575383696629,6.365526424870155e-06,0.207141655068066,0.00018242219405472938
eval_number_E_1544,0.03654677007468922,6.353870749122045e-06,0.08339626079293809,0.00018208816764414792
eval_number_E_1387,0.11403620062796595,6.0975925916324064e-06,0.2602197870829637,0.00017474379097250181
eval_number_E_497,0.039621115238401866,6.08232866297383e-06,0.09041162468190875,0.00017430635985212918
eval_number_E_390,0.10722668308519864,6.073175568482324e-06,0.2446811143162558,0.00017404405199758835
eval_number_E_599,0.019224128184770865,6.0389907339371414e-06,0.04386763602741318,0.00017306438871369
eval_number_E_110,0.029013592983380947,6.027586573471128e-06,0.0662062656162857,0.00017273757018609196
eval_number_E_369,0.017854566829174325,6.0145166431798845e-06,0.04074242699389696,0.00017236301430481312
eval_number_E_264,0.032909575627511546,5.951459703766843e-06,0.07509652825702438,0.00017055593905756242
eval_number_E_1140,0.03332366474382234,5.80090633679266e-06,0.07604144032079356,0.00016624140578998313
eval_number_E_80,0.04167158291888285,5.668805355058257e-06,0.09509059732653409,0.00016245567789941593
eval_number_E_1703,0.017366546607737177,5.666473087408249e-06,0.03962881116475461,0.00016238884016229254
eval_number_E_864,0.06635480720258603,5.6063532701517285e-06,0.15141537254928125,0.00016066593647167947
eval_number_E_969,0.044396124319066484,5.5944055944055966e-06,0.10130774222570076,0.00016032354197388139
eval_number_E_2053,0.09115543835266936,5.551036706950003e-06,0.20800805909846057,0.00015908068363423928
eval_number_E_1466,0.05344009483519259,5.542265429271081e-06,0.12194522461402393,0.00015882931782219888
eval_number_E_1403,0.08341548863651893,5.527513997344081e-06,0.19034622841593624,0.00015840657374763834
eval_number_E_302,0.022449206967618332,5.392949298608005e-06,0.05122695972968445,0.000154550241066363
eval_number_E_1736,0.03340843629443254,5.34671485059996e-06,0.07623488095393466,0.00015322526197059102
eval_number_E_776,0.018981464243172347,5.337869932581527e-06,0.043313899943014086,0.00015297178578598943
eval_number_E_1938,0.06701852569686659,5.2987959061575e-06,0.15292991516218515,0.0001518520088570972
eval_number_E_1642,0.10808539105387657,5.27607890429839e-06,0.24664060440401148,0.0001512009888086542
eval_number_E_517,0.0709511847367426,5.25313313320615e-06,0.16190386985719507,0.00015054341272970339
eval_number_E_2024,0.016190702194152865,5.213396192395747e-06,0.03694564580795857,0.00014940463811094834
eval_number_E_1465,0.04341537363390238,5.163190392144155e-06,0.09906976224154222,0.00014796584866528896
eval_number_E_471,0.025718603427730583,5.126511407451221e-06,0.05868741216544866,0.0001469147084426606
eval_number_E_1034,0.01811081604345451,5.08132715969367e-06,0.041327163381228105,0.0001456198258104181
eval_number_E_747,0.06024223245124979,5.026932939263305e-06,0.13746705708838067,0.00014406100531820623
eval_number_E_94,0.023656717534586293,5.0128673332649425e-06,0.05398238424318559,0.00014365791552866335
eval_number_E_1109,0.0011680902109480248,5.005949256053544e-06,0.0026654710023024633,0.00014345965842637364
eval_number_E_323,0.004307771659341585,4.993198605638619e-06,0.009829926092092106,0.00014309425241451138
eval_number_E_1355,0.03372905581981382,4.992572137482895e-06,0.07696650428205261,0.00014307629919464476
eval_number_E_872,0.06406023603760215,4.98627385622585e-06,0.14617937891997068,0.00014289580410138824
eval_number_E_126,0.06218490992350335,4.980990912232907e-06,0.1419000627077973,0.00014274440637401478
eval_number_E_591,0.04671254603169034,4.973659098379322e-06,0.10659359673097187,0.0001425342924760744
eval_number_E_36,0.0019606353295216353,4.958303364392713e-06,0.004473983745389157,0.0001420942304139308
eval_number_E_1371,0.07313356831064885,4.879660842477805e-06,0.16688386205097192,0.00013984050614414156
eval_number_E_1240,0.041473596092139874,4.875277958140676e-06,0.09463881017809717,0.00013971490217618953
eval_number_E_1948,0.05367318602434368,4.8470792342582625e-06,0.1224771165858522,0.00013890678785274954
eval_number_E_1633,0.05414675042614158,4.8066311891507585e-06,0.12355774560652566,0.0001377476345257117
eval_number_E_1845,0.017472722088156895,4.780778250002115e-06,0.03987109353435396,0.0001370067453097259
eval_number_E_160,0.045768427700359555,4.780734341238147e-06,0.10443920830162103,0.00013700548697969525
eval_number_E_1892,0.03762719042583797,4.7397306193406215e-06,0.08586167749559769,0.00013583040915993597
eval_number_E_125,0.09249444492630703,4.635370829393517e-06,0.2110635450193869,0.00013283968371437631
eval_number_E_1936,0.016727589742393405,4.6184521856422886e-06,0.03817077223905071,0.00013235483204500437
eval_number_E_544,0.02246227829516112,4.5803981394231645e-06,0.05125678725858619,0.00013126428553861795
eval_number_E_880,0.019200493276102886,4.5108910977679375e-06,0.04381370340893379,0.00012927236433765325
eval_number_E_1438,0.031411642514285076,4.468643913476412e-06,0.07167838705588092,0.00012806165158010596
eval_number_E_1298,0.048175952239036354,4.408429992939128e-06,0.10993295080971587,0.00012633605109337598
eval_number_E_1650,0.06863065391566278,4.399279421376797e-06,0.1566086387564076,0.00012607381554051843
eval_number_E_1674,0.08069955367757047,4.314406556802294e-06,0.184148722598863,0.00012364154315046128
eval_number_E_592,0.041045564533530206,4.229604933157331e-06,0.09366208278422711,0.00012121131237107481
eval_number_E_12,0.03424408228077718,4.197227431918972e-06,0.0781417457867324,0.00012028344334348974
eval_number_E_431,0.05180143016798277,4.170624938878128e-06,0.11820594736299685,0.00011952107353714096
eval_number_E_1973,0.08819325231859795,4.141911465221587e-06,0.20124863169872698,0.00011869820760057141
eval_number_E_1237,0.05737978541224169,4.135876984982797e-06,0.1309352246095259,0.00011852527247287499
eval_number_E_1947,0.03363268623715891,4.115200444490962e-06,0.0767465980405114,0.00011793272762579911
eval_number_E_385,0.011713213062768296,4.072658110902586e-06,0.026728440551916012,0.00011671355652895492
eval_number_E_577,0.05562826593632461,4.028580666463996e-06,0.1269384233956574,0.00011545039248153255
eval_number_E_1833,0.05075460304984867,4.026779453015429e-06,0.11581718722986835,0.0001153987736070959
eval_number_E_523,0.06317907708849219,4.008043853385671e-06,0.14416865782560784,0.00011486185191935645
eval_number_E_1002,0.06670994916689,3.860293896215556e-06,0.152225772806625,0.00011062765830213108
eval_number_E_346,0.0415806532910364,3.854756645160609e-06,0.09488310454557998,0.0001104689726854115
eval_number_E_712,0.03176185576257797,3.7856593660616032e-06,0.07247754045105341,0.000108488794391405
eval_number_E_1568,0.05938953876693875,3.709743388587031e-06,0.13552129102675697,0.00010631320697720252
eval_number_E_516,0.026032254768034335,3.7034861740452623e-06,0.059403134756544115,0.00010613388876701946
eval_number_E_859,0.042620187864371994,3.683963403841059e-06,0.09725522378358649,0.00010557440847631441
eval_number_E_436,0.0782091438506934,3.638228454292719e-06,0.17846584372942842,0.0001042637439240483
eval_number_E_1040,0.009753197357984526,3.630478619468986e-06,0.022255870731372394,0.0001040416504509015
eval_number_E_1755,0.024860068385714678,3.6236710469025737e-06,0.056728316679923924,0.00010384656017228765
eval_number_E_1587,0.06800866057745088,3.6002823609538824e-06,0.1551893089896736,0.00010317629111329081
eval_number_E_772,0.04886045284986445,3.5822303781931892e-06,0.11149491624022814,0.00010265896040370838
eval_number_E_335,0.03468036470257565,3.4992726186712466e-06,0.07913730086734068,0.00010028157077466978
eval_number_E_1708,0.037475212425474046,3.4850774629649493e-06,0.08551487812243183,9.987476837121514e-05
eval_number_E_606,0.0003076491126060331,3.4610209328481215e-06,0.0007020260771382789,9.918536034549244e-05
eval_number_E_663,0.06497914577814164,3.427648480047258e-06,0.148276243737589,9.822897816205887e-05
eval_number_E_1787,0.06343345047366179,3.4180087005323157e-06,0.1447491137489366,9.795272296933056e-05
eval_number_E_1763,0.00668046457282474,3.401119988300825e-06,0.015244186137234546,9.746872907245654e-05
eval_number_E_533,0.06401498926567609,3.390167309633463e-06,0.14607613008063758,9.715484903490451e-05
eval_number_E_1373,0.07042135978288967,3.3812557850235223e-06,0.160694859596211,9.689946404971827e-05
eval_number_E_1133,0.05891312566099302,3.3679976921509822e-06,0.13443416153357807,9.651951583658374e-05
eval_number_E_416,0.04771756997859191,3.3635346330621797e-06,0.10888696599473063,9.639161423397718e-05
eval_number_E_1267,0.012817804156184892,3.3481323051338295e-06,0.02924901259447593,9.595021689042638e-05
eval_number_E_177,0.03271173563832213,3.338026260000459e-06,0.0746450761779489,9.566059953541193e-05
eval_number_E_1027,0.024306118891347525,3.3179693530739976e-06,0.05546425650705645,9.508581204365294e-05
eval_number_E_1102,0.06714650619197747,3.2914780882505294e-06,0.1532219545058772,9.432662979699681e-05
eval_number_E_1043,0.07064191003312381,3.1725701398605348e-06,0.16119813433564445,9.091898565446356e-05
eval_number_E_292,0.022185072533503075,3.1328320802005234e-06,0.050624230019046444,8.978017897190316e-05
eval_number_E_1471,0.03023349776483124,3.130947604024466e-06,0.06898997255094691,8.972617396811634e-05
eval_number_E_1217,0.011852895999257318,3.129418385525625e-06,0.027047183756197957,8.968234987956056e-05
eval_number_E_976,0.003671485620091742,3.082558816233324e-06,0.008377981738056416,8.833945616233975e-05
eval_number_E_469,0.04293528981796647,3.0266530776120225e-06,0.09797425653653907,8.673731883404233e-05
eval_number_E_800,0.04077529221627342,3.000382701875229e-06,0.09304534700678371,8.598446678997188e-05
eval_number_E_975,0.038071444918150024,2.971239010956216e-06,0.08687542408451854,8.514927175888571e-05
eval_number_E_568,0.05646150288923381,2.970063083812978e-06,0.12883979104278784,8.511557223504432e-05
eval_number_E_724,0.010649966383538925,2.969951340005268e-06,0.02430221253868735,8.51123698996499e-05
eval_number_E_1367,0.03365151609652655,2.9596735419680886e-06,0.0767895659925167,8.481783047857885e-05
eval_number_E_381,0.04382151379340038,2.952292370973854e-06,0.09999653554027042,8.460630211193808e-05
eval_number_E_944,0.04616911484371319,2.9365123495367686e-06,0.10535353833503318,8.415408089084049e-05
eval_number_E_1951,0.021232637690988005,2.9232525911889986e-06,0.0484508641004621,8.377408494879473e-05
eval_number_E_630,0.04048460263164146,2.856223166236743e-06,0.09238202096291678,8.18531668738585e-05
eval_number_E_106,0.04064820987011069,2.831890230540608e-06,0.09275535715375137,8.115583766316842e-05
eval_number_E_1979,0.008144276199567823,2.829537797361304e-06,0.018584465344565818,8.108842202567155e-05
eval_number_E_1989,0.02047720189200178,2.8164636557188273e-06,0.04672703130276684,8.071374545619182e-05
eval_number_E_321,0.052544636105380724,2.7851995672415012e-06,0.11990187277723817,7.981778442571485e-05
eval_number_E_621,0.019282676698543562,2.7634030599866704e-06,0.04400123817922162,7.919314375803634e-05
eval_number_E_861,0.06294782460446985,2.7373100958104546e-06,0.14364096160437875,7.844537594486387e-05
eval_number_E_1028,0.04266514874552603,2.7365298687223373e-06,0.09735782024731063,7.84230163271708e-05
eval_number_E_1737,0.035265923848968934,2.7291164215662623e-06,0.08047349126617773,7.821056299567e-05
eval_number_E_2035,0.019974294791204543,2.6623248540797093e-06,0.04557944502778292,7.629646140029409e-05
eval_number_E_897,0.026023553930694898,2.6259172711767082e-06,0.05938328027149951,7.52530989648722e-05
eval_number_E_314,0.04686631486920391,2.6050708851357065e-06,0.10694448262455154,7.465568671239082e-05
eval_number_E_1507,0.05882544775181104,2.545210895782622e-06,0.1342340888660078,7.294022912647637e-05
eval_number_E_148,0.05428454396653396,2.541001789596434e-06,0.12387217738823059,7.281960526377527e-05
eval_number_E_74,0.06019107529142755,2.530999089292272e-06,0.13735032130480138,7.253294954763089e-05
eval_number_E_1172,0.03820110058020424,2.4866534179987134e-06,0.08717128600019143,7.126209869975843e-05
eval_number_E_982,0.0511254764683603,2.4571493738655707e-06,0.11666348517270037,7.041657672639465e-05
eval_number_E_730,0.019086383694708137,2.4524524524526118e-06,0.04355331617390532,7.028197313632754e-05
eval_number_E_551,0.00342295124010705,2.4437594228514483e-06,0.007810849870401464,7.003284974464209e-05
eval_number_E_461,0.02531207561719899,2.417579295567722e-06,0.05775975428385232,6.928258402567968e-05
eval_number_E_805,0.085936914212901,2.3984630257345355e-06,0.19609988228215225,6.873475315477364e-05
eval_number_E_940,0.03618264684867838,2.378376629737082e-06,0.08256536614875731,6.815912057013907e-05
eval_number_E_1719,0.03319538252361031,2.374767651678229e-06,0.0757487124690563,6.805569507916646e-05
eval_number_E_1745,0.05936932705278682,2.367442628926238e-06,0.13547516981328062,6.784577579948234e-05
eval_number_E_138,0.00834923266070562,2.3463737511633845e-06,0.019052156537229737,6.72419874163638e-05
eval_number_E_388,0.06870196853757458,2.2979349979753447e-06,0.1567713719554058,6.585383771058075e-05
eval_number_E_1216,0.029715207265857156,2.275962426262966e-06,0.0678072828213043,6.522415141705809e-05
eval_number_E_709,0.03380803867032916,2.2656897227714018e-06,0.07714673565096114,6.492975799462516e-05
eval_number_E_846,0.1035301443993363,2.251970312685137e-06,0.23624596385980384,6.45365894297607e-05
eval_number_E_430,0.039482570588969076,2.194948174615634e-06,0.09009547894065854,6.290245851237272e-05
eval_number_E_1772,0.031331911996298825,2.1842685722133984e-06,0.07149644958076208,6.259640424885787e-05
eval_number_E_1981,0.05173992675793978,2.1839510435600753e-06,0.11806560241833776,6.258730456569763e-05
eval_number_E_758,0.04037502719095231,2.1798780116971116e-06,0.09213198020666012,6.247058029824448e-05
eval_number_E_1955,0.010094907848955196,2.1516001530027295e-06,0.023035621641300522,6.166019814256849e-05
eval_number_E_1970,0.008826007456589137,2.1373440829621963e-06,0.020140111372520052,6.125165006628821e-05
eval_number_E_1268,0.01978147148322168,2.1253765990128782e-06,0.04513944053910629,6.090868790830865e-05
eval_number_E_595,0.02020459810868957,2.125159757258102e-06,0.046104975341055704,6.0902473693485127e-05
eval_number_E_312,0.021057591644057263,2.0724948350026343e-06,0.04805142563433294,5.939321113979773e-05
eval_number_E_1631,0.016101464633081573,2.062364365626143e-06,0.03674201416279763,5.9102893838899636e-05
eval_number_E_2046,0.04883535167919911,2.046783759976822e-06,0.11143763775102823,5.865638744217086e-05
eval_number_E_1612,0.09470371397749679,2.0258703296562233e-06,0.21610488732072447,5.80570538459126e-05
eval_number_E_727,0.010676799526025333,1.9642554321694355e-06,0.02436344322320796,5.629130439554781e-05
eval_number_E_247,0.02981862397978159,1.938692958831059e-06,0.06804326994758564,5.5558739300281976e-05
eval_number_E_152,0.042802865139617466,1.9060446991333913e-06,0.09767207598847848,5.462311092195211e-05
eval_number_E_377,0.02499533206374161,1.8996109458942571e-06,0.0570369755558107,5.443873349523937e-05
eval_number_E_2057,0.042457592241587204,1.8992898185567282e-06,0.09688419600373512,5.442953068158767e-05
eval_number_E_1314,0.03774194733674865,1.864529029452858e-06,0.08612354187514588,5.343336178805723e-05
eval_number_E_529,0.052266553957655025,1.8118349335179422e-06,0.11926731570786656,5.192326317993248e-05
eval_number_E_228,0.0300901646849189,1.782448772489578e-06,0.06866290006579444,5.108111948091404e-05
eval_number_E_273,0.039195145628087215,1.7563612838364007e-06,0.0894396024583561,5.033350858436709e-05
